headline,emotion_huggingface
Comment on 11 Things To Let Go Of Before The New Year by 11 Things To Let Go Of Before The New Year – Motivate3.com,neutral
Sad Hillary Clinton Finally Concedes To Trump Publicly,sadness
Trump Adviser Says Israeli Settlements 'Not Illegal',neutral
UNsilenced: Whistleblower Exposes UN Culture of Corruption,anger
How To Open Your Chakras – As Explained By A Children’s Show [Watch],neutral
Feudalism – Medieval and Modern,neutral
Russia And NATO Engage In One Of The Largest Military Build-Ups Since The Cold War,neutral
Punishment Is Violent And Counterproductive,anger
May puts nation on high-poppy alert,neutral
President Trump! A nightmare of the Ukrainian politicians! (English subs),fear
Josh Fox on Dakota Access Pipeline Standoff: ‘Where the F*** Is Hillary Clinton Right Now?’,anger
Russian Defence Minister in India | Russia & India Report,neutral
Susan Rice: U.S. Must Integrate LGBT Rights into Gov’t and Foreign Policy,neutral
Police arrest 141 in crackdown on North Dakota pipeline protesters,anger
White,neutral
"Cannabis Protects The Brain From Traumatic Injuries And Concussions, Study Finds",sadness
Biden and Trump Agree to Fight Pistol Duel--Final Arrangements Pending,neutral
Russia Has Called the War Party's Bluff     :,neutral
"Radio Derb Transcript For October 21 Up: The Magic Bricks Of PS 199, Et Cetera",neutral
Be Sure to Join Our Election Night Live Blog/Open Thread Tomorrow Evening,neutral
Look What Students FORCED To Do After Muslims FLOOD Germany,anger
DNC Renews Lawsuit Against RNC Over Voter Intimidation (VIDEO),fear
Press TV: Duff on UN Condemnations of “Moderate Terrorists”,fear
Supreme Court Rules Priests DO NOT Have to Report Child Abuse,disgust
All Brexit arguments settled by 0.5 per cent third-quarter growth,neutral
Why hydrogen peroxide should be in every home,neutral
Mike Pence says “shalom” to Israel’s Republicans,fear
"‘We never denied Israel’s right to Jerusalem, Temple Mount’",anger
King Rufus Found Buried Under Parking Lot Near Beaulieu Motor Museum,sadness
BREAKING: FBI Gets Search Warrant For State Department Emails On Weiner’s Computer (VIDEO),neutral
Tokyo could ban US troops from stationing on disputed isles,neutral
Putin being FRAMED at UN for War Crimes in Syria Explained,anger
Russian Researchers Discover Secret Nazi Military Base ‘Treasure Hunter’ in the Arctic [Photos],neutral
Even Democratic Voters Don’t Trust Hillary,neutral
"Comment on SJWs Outrage over Leonardo DiCaprio ""white Rumi"" role Unfounded, Iranian Explains Why by ztech",anger
7 Halloween Treats That Trick Children Into Cleaning,neutral
Why Comey Reopened the Hillary Investigation (The real reasons),neutral
Comment on Fury as German primary school ‘forces’ children to chant ‘Allahu Akbar’ in Muslim prayer by Dr. Eowyn,anger
Joint Way Forward Deal Does Not Lead to Peace or Progress for Afghans,neutral
Dakota Pipeline Protests Are Working! One Bank May Pull Funding of Pipeline Build,neutral
Election 2016: A Political System In Crisis,fear
"After terrorizing America with Zika scaremongering, Washington Post now admits Zika virus doesn’t cause brain deformities after all",fear
Why NATO is put on war footing against Russia,anger
Top five donors to Clinton campaign are Jewish,neutral
Tomb Opened Where ‘Jesus was Resurrected After Crucifixion For The First Time…’,disgust
Dilbert Creator Explains “How Do I Know The Emails Are That Bad?”,disgust
Deputy Shot and Killed by Fellow Deputy While Having a Conversation on Weapon Safety,sadness
"'Russia has no intention of attacking anyone -this is absurd,' says Vladimir Putin",anger
Iceland Election: Pirate Party prepares for major win [VIDEO],neutral
TOP BRITISH GENERAL WARNS OF NUCLEAR WAR WITH RUSSIA; “THE END OF LIFE AS WE KNOW IT”,neutral
U.S. calls for special Intermediate-range Nuclear Forces talks - Russia accepts,neutral
Low-Cost Wind Turbine to Power an Entire House for a Lifetime Starts Selling in India,neutral
The Great Wall Street/Washington Con Job: Part 4 Of The Recovery Which Didn’t Happen,neutral
"Election Countdown and the Russians, with Trevor Loudon",neutral
"Hillary’s Healthcare ‘Fix’ Exposed, Millions Of Americans Will End Up DEAD",sadness
WALL STREET JOURNAL JUST EXPOSED EXACTLY HOW & HOW MUCH IT COST HILLARY To BRIBE The FBI to AVOID CHARGES!,neutral
Truth is Out There: Astronomers Capture 234 Signals From Space,neutral
The Day After,sadness
All we need to know about Trump’s demise we learned from his campaign launch speech,neutral
FBI Agents Must Come Forward to Confront Corruption,fear
"Donald Trump announces an Urban Revitalization plan for Black Americans…. As a counter move, Hillary Clinton announces a free Rap Concert!",neutral
Trump Makes Special Announcement After Homeless Lady Attacked By Liberals,sadness
Sex workers reject ‘biased’ BBC prostitution documentary,disgust
"Comment on You Are What You Read: Research Reveals The Importance Of What You’re Reading by Du er, hvad du læser. | Dyslexic workers",neutral
The Modern History of ‘Rigged’ US Election,neutral
"Hillary Clinton’s $500,000 Bribe to the FBI Came Through Virginia – CONFIRMED!",neutral
Cop Fired After Shooting Own 11-year-old Daughter at a Halloween Party,sadness
Assad Aide: US May ‘Navigate & Direct’ ISIS From Mosul Into Syria,fear
BREAKING: Since Donald Trump Won The Presidency Ford Shifts Truck Production From Mexico To Ohio,neutral
Comment on Leaked Audio Catches Clinton Red-Handed Talking About Rigging Elections by john smith,anger
Aid Agencies in Iraq Brace for Exodus as Civilians Flee Mosul,sadness
Inside The Mind Of An FBI Informant; Terri Linnell Admits Role As Gov’t Snitch,sadness
Meet the journalist facing 45 years in jail for filming the tar sands pipeline protest in North Dakota,anger
UK Involvement in US’ Secret Drone War Revealed,fear
Future Diwali celebrations to be organized by ISIS!,fear
"Neil Armstrong: Their Ships Were Far Superior To Our -Boy, Where They Big",surprise
ACLU Threatens War Against President Trump,fear
Burnt homes and broken promises: the Jungle evicted,sadness
"Hillary Clinton staffer: ""Black Voters Are Stupid""",anger
"A Reader Refers Us To Englishman Pat Condell On Brexit, The Trump Election, And “America’s Moment Of Truth”",neutral
Is this not just the PERFECT icing on the #OctoberSurprise cake?,surprise
Abby Martin Exposes Hillary Clinton Chair John Podesta,sadness
"The FBI Union’s President Just Quit, Penned Scathing Open Letter Blasting Comey",disgust
US Abstains From UN Vote Against Cuba Embargo,disgust
"The Products that Make Men Grow Breasts, Linked to Cancers of the Prostate and Liver",neutral
Post-Maidan Ukraine Has Become a Full Fledged Totalitarian State - Volodymyr Chemerys,neutral
Nation’s Top Lawyers Have Had Enough Of Trump (TWEETS),neutral
TOP DEMOCRATIC DONOR: BLACKS ARE “SERIOUSLY F***ED IN THE HEAD”,anger
"Crisis of Conscience? Obama Frees Scores of Drug Offenders from Prison, Including 42 Lifers, Days Before Election",neutral
Bad Jewish Losers Lament Trump’s Victory on BBC Newsnight,sadness
Giuliani on FBI’s exoneration of Hillary: ‘We are supposed to be a country of justice’,neutral
ITALIAN MAYOR blasted for scathing verbal attack on African Muslim savages who have been invading Southern Italy,anger
Study: Running linked to extended lifespan and brain repair,neutral
How to Solve the Illegal Immigration Problem,neutral
Syria conflict: Food rations run out in rebel-held Aleppo,anger
Leaked Memo Exposes Shady Dealings Between Clinton Foundation Donors And Bill’s “For-Profit” Activities,disgust
780 Palestinian homes razed in occupied W Bank's Area C in 2016,anger
"‘UFO’ Spotted Over Vienna, Frightened Onlookers Call Police",fear
Police Investigate Fraud after Voter Registration Flips from Republican to Democrat,fear
Hillary Releases The Most Inspiring Video EVER Chronicling Her Historic Rise To The Top,neutral
"They Said What?!: Find Out What Liam Neeson, Lorena Garcia, And Kyle Chandler Have To Say",surprise
Russia Warns US Is Now A Colour Revolution “Active Zone” Due To Trump Victory,fear
Heroic Prego Advertisement Replaces Refreshed Webpage’s Presidential Campaign Banner - The Onion - America's Finest News Source,joy
IF HILLARY CLINTON IS CHARGED WITH OBSTRUCTION OF JUSTICE SHE COULD GO TO PRISON FOR 20 YEARS,anger
A Tear in the Fabric of America’s Political Theater,fear
Michelle Malkin SCHOOLED The Idiots On ‘The View’ On Obama’s LIES To America. They’re SPEECHLESS!,neutral
"Hillary Clinton Attempted To Hack WikiLeaks And Delete Everything, Assange",fear
Sentencing for Murderer of Rare Book Dealer,sadness
Hate Rising with Jorge Ramos,anger
Kashmiris observes Black Day decades after India occupied Kashmir,neutral
Trump Supporters in Philadelphia Paint Nazi Propaganda on Election Night,disgust
Does Putting Three Dots And A Question Mark At The End Of A Headline Make People Curious Enough To Click…?,neutral
Do You Know What It Means To Be An Introvert?,neutral
Lavrov Schools European Diplomats in Logic Using Examples of Yemen and Ukraine,neutral
Hillary Clinton Sells 20% of US Uranium To Russia WTF ?,anger
2009 FLASHBACK: “What If” Remixed,fear
Podesta emails - Re: Obama Says He Didn’t Know Hillary Clinton Was Using Private Email Address - NYTimes.com,neutral
Comment on Morning Joe Destroys Corrupt Clinton Foundation (Laughable) “Total Corruption” by Debbie Menon,disgust
"As of 6:00 AM NOVEMBER 6th, Trump is leading in major national polls",neutral
Has Economics Failed?,sadness
Obamacare Architect Gruber Demands “Larger Mandate Penalty”,anger
“Donald Trump And The Rise Of White Identity In Politics”,neutral
"ALERT – New Bill Clinton Mistress Confirmed, Hillary Camp Panics…",neutral
BREAKING: We Caught Obama Spending 30 Million Dollars Against Trump To Rig This Election,anger
Will Hillary Select Her Own Prosecutors?,neutral
Aspartame Turns Into Formaldehyde And Methanol In The Body: Donald Rumsfeld Got It Legalized,neutral
George Takei Invited To Thanksgiving At The Baldwins’ To Referee Trump Feud (TWEETS/VIDEO),neutral
The End Game Closes In On The Clintons As The Deep State Turns,disgust
Shameful Obama Legacy: White Man Beaten Viciously For Voting Trump,fear
Homeless man looking a bit down today for some reason,disgust
"Donald Trump promises to pardon Snowden, Assange, and Manning",neutral
Which States Don't Have Mexicans?,neutral
2:00PM Water Cooler 11/1/2016,neutral
Assange tells the sordid truth about the US elections,disgust
The Corbett Report: Accept no substitutes!,neutral
"Awesome Video Shows The REAL Donald Trump, Presidential Candidate",joy
A Transformational November of Taking a Stand,fear
3 More Emotions Men Should Master,neutral
News: Shaking Up Washington: Donald Trump Just Appointed A Cloaked Man As Secretary Of The Hook,neutral
Heseltine strangled dog as part of Thatcher cabinet initiation ceremony,disgust
The Chinese Who Saw the Perils of Westernization,disgust
"New Clinton Probe Dead from the Start, John Podesta’s Best Friend at DOJ In Charge of Investigation",disgust
A Digital 9/11 If Trump Wins,surprise
Harry Reid Just Accused FBI Of Hiding “Explosive Info” About Trump & Putin,anger
Doctors Restore Ken Burns’ Full-Color Vision After Removing Massive Tumor From Filmmaker’s Visual Cortex - The Onion - America's Finest News Source,neutral
Sex Bombshell Exposed After Hillary Couldn’t Hide What She Did Back In 2011,disgust
"Hillary Arrives At Rally, Makes One Weird Move That Left Onlookers Puzzled",fear
The Daily Traditionalist: Jeff Schoep and the NSM,neutral
Refusal to Acknowledge Uniqueness of Holocaust Constitutes a “Second Genocide” Against Jews,disgust
The FBI Can’t Actually Investigate a Candidate Such as Hillary Clinton.,neutral
Moveable Feast Cafe 2016/11/14 … Open Thread,neutral
Report: FBI to Move to “Likely Indictment” Of Clinton Foundation,fear
"Comment on When Asked about Undercover Videos, Hillary Walks Out on Press Conference by Matibob",neutral
This Cursed Black Angel Statue KILLS Anyone Who Dares Touch It,anger
Europe’s Morality Crisis: Euthanizing the Mentally Ill,disgust
Nestle to launch new non-GMO products ... How shocked will Monsanto be?,surprise
World Markets Rally with Glee After Hillary Email Dismissal,joy
"Why the ECB is Going to Print, Print, PRINT!",neutral
Comments circulating about the Republican presidential candidate,neutral
The Fix Is In: NBC Affiliate Accidentally Posts Election Results A Week Early: Hillary Wins Presidency 42% to Trump’s 40%,neutral
Self-Driving Truck’s First Mission: A 120-Mile Beer Run,neutral
"“National Mood” Focus Group Reflects Angry, Divided America",anger
World’s Life Expectancy Cut By 4 Billion Years,neutral
PAY TO PLAY : Hillary’s Two Big Favors For Morocco Netted Her $28 Million – TruthFeed,neutral
Vermont deer attempt to flee to Canada after election results roll in.,fear
Trump Will Be President – How Alt-Market Predicted The Outcome Five Months In Advance,neutral
Hillary Is DONE After Blunt Cowboy Makes Shocking Announcement On Live TV,fear
US Government Acknowledges That al-Qaeda Is Not A Priority In Syria,neutral
Trader Joe’s Fires Employee For Non-Genuine Smile - The Onion - America's Finest News Source,joy
"Young Fellas Made Of Nothing These Days, Finds Scientific Study",neutral
Japan’s Lost Black Hole Satellite Took This LAST Photo. Proves Something MIND-BOGGLING!,surprise
Obama's UN Ambassador: Cuba is Right About Our Human Rights,neutral
"Punk Targets Hurricane Victim’s Home, Flees When Surprised by Armed Owner",surprise
Comment on Shocking Insinuation About Carl Sagan & Extraterrestrials Made By X-NASA Astronaut by Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials - New Earth Media,surprise
